Wavelength,Flux
1793.85, 1.00549
1793.98, 0.908523
1794.11, 1.10639
1794.24, 1.13852
1794.37, 1.04080
1794.50, 0.986826
1794.63, 0.979602
1794.76, 1.13366
1794.89, 1.11072
1795.02, 1.14461
1795.15, 1.11126
1795.28, 1.09775
1795.41, 1.16863
1795.54, 1.09897
1795.68, 0.980558
1795.81, 1.14346
1795.94, 1.08481
1796.07, 1.12527
1796.20, 1.07284
1796.33, 1.04329
1796.46, 1.03172
1796.59, 1.09830
1796.72, 1.15187
1796.85, 1.07324
1796.98, 1.08047
1797.11, 1.08977
1797.24, 1.01251
1797.37, 1.08312
1797.50, 0.992983
1797.63, 1.08133
1797.76, 0.975493
1797.89, 0.872887
1798.02, 0.892740
1798.15, 0.954478
1798.28, 1.04264
1798.41, 1.04943
1798.54, 1.10682
1798.67, 1.00533
1798.80, 1.04537
1798.93, 1.05927
1799.06, 1.01069
1799.19, 0.948777
1799.32, 0.980308
1799.45, 0.988181
1799.58, 1.09771
1799.71, 1.01102
1799.84, 1.06579
1799.97, 1.06718
1800.10, 1.02987
1800.23, 0.980941
1800.36, 1.08211
1800.49, 0.944388
1800.62, 1.09043
1800.75, 1.02197
1800.88, 1.06554
1801.01, 1.02975
1801.14, 0.948305
1801.27, 1.08761
1801.40, 1.14716
1801.53, 1.20542
1801.66, 0.966140
1801.79, 1.11571
1801.92, 1.00588
1802.05, 1.03774
1802.18, 0.976837
1802.31, 1.02783
1802.44, 1.03568
1802.57, 1.10416
1802.70, 0.897067
1802.83, 1.02444
1802.96, 0.838533
1803.09, 0.911231
1803.22, 0.908519
1803.35, 1.01200
1803.49, 1.11422
1803.62, 1.04956
1803.75, 1.08382
1803.88, 1.09443
1804.01, 1.04250
1804.14, 0.992785
1804.27, 0.986730
1804.40, 0.910602
1804.53, 0.978189
1804.66, 0.976152
1804.79, 1.07307
1804.92, 1.05504
1805.05, 0.980719
1805.18, 0.856363
1805.31, 0.928398
1805.44, 0.975962
1805.57, 1.00617
1805.70, 1.05513
1805.83, 1.03427
1805.96, 0.940163
1806.09, 1.04811
1806.22, 1.11545
1806.35, 0.971401
1806.48, 0.925724
1806.61, 0.921299
1806.74, 0.887629
1806.87, 0.848793
1807.00, 0.900764
1807.13, 0.868108
1807.26, 0.869728
1807.39, 0.823656
1807.52, 0.802830
1807.65, 0.823170
1807.78, 0.830959
1807.91, 0.766159
1808.04, 0.924896
1808.17, 0.934004
1808.30, 0.842950
1808.43, 1.00678
1808.56, 0.952924
1808.69, 1.08961
1808.82, 1.07655
1808.95, 0.984866
1809.08, 0.957351
1809.21, 0.909088
1809.34, 1.00841
1809.47, 1.02535
1809.60, 1.10110
1809.73, 0.995900
1809.86, 1.01165
1809.99, 0.975969
1810.12, 0.991904
1810.25, 1.07557
1810.38, 1.03031
1810.51, 0.902046
1810.64, 0.954437
1810.77, 1.03597
1810.90, 1.06760
1811.04, 1.31377
1811.17, -1.30782e+28
1811.30, -1.32821e+28
1811.43, -1.32834e+28
1811.56, -1.31738e+28
1811.69, -1.30659e+28
1811.82, 4.99615
1811.95, -71123.6
1812.08, 0.938044
1812.21, 1.04912
1812.34, 1.06809
1812.47, 0.995132
1812.60, 0.956799
1812.73, 1.04141
1812.86, 0.987792
1812.99, 0.964779
1813.12, 1.02141
1813.25, 1.00465
1813.38, 1.03389
1813.51, 1.15650
1813.64, 1.03575
1813.77, 0.977873
1813.90, 0.991682
1814.03, 0.968149
1814.16, 0.921624
1814.29, 0.986825
1814.42, 0.959583
1814.55, 0.960477
1814.68, 1.03929
1814.81, 1.04239
1814.94, 1.14586
1815.07, 1.04615
1815.20, 1.12110
1815.33, 0.928791
1815.46, 0.854954
1815.59, 0.917774
1815.72, 0.947279
1815.85, 0.904555
1815.98, 0.912654
1816.11, 0.933657
1816.24, 0.858008
1816.37, 0.934047
1816.50, 0.963300
1816.63, 0.944071
1816.76, 0.954980
1816.89, 0.988420
1817.02, 1.21336
1817.15, 1.03545
1817.28, 1.03477
1817.41, 1.11492
1817.54, 1.09357
1817.67, 1.02801
1817.80, 1.08792
1817.93, 0.986879
1818.06, 0.980585
1818.19, 1.00875
1818.32, 1.01283
1818.45, 0.887055
1818.58, 0.917543
1818.71, 0.957616
1818.85, 0.984737
1818.98, 1.11031
1819.11, 0.991422
1819.24, 1.12568
1819.37, 0.954903
1819.50, 1.02270
1819.63, 0.998942
1819.76, 0.919229
1819.89, 0.899469
1820.02, 1.02064
1820.15, 0.974698
1820.28, 0.877547
1820.41, 0.950323
1820.54, 1.06463
1820.67, 0.967878
1820.80, 0.921016
1820.93, 0.986263
1821.06, 0.996138
1821.19, 0.969417
1821.32, 0.830166
1821.45, 1.03021
1821.58, 1.10619
1821.71, 1.17017
1821.84, 1.05331
1821.97, 0.880228
1822.10, 0.910492
1822.23, 0.909041
1822.36, 0.977222
1822.49, 0.987922
1822.62, 0.933604
1822.75, 0.930492
1822.88, 0.886644
1823.01, 0.971674
1823.14, 1.02131
1823.27, 1.05512
1823.40, 0.996991
1823.53, 1.05030
1823.66, 0.927298
1823.79, 0.893927
1823.92, 0.897976
1824.05, 0.935581
1824.18, 0.971656
1824.31, 0.976322
1824.44, 0.968615
1824.57, 0.883866
1824.70, 0.995746
1824.83, 0.928525
1824.96, 1.01465
1825.09, 0.982878
1825.22, 1.02730
1825.35, 1.06473
1825.48, 1.03292
1825.61, 0.941330
1825.74, 0.939263
1825.87, 0.940960
1826.00, 0.924407
1826.13, 0.999939
1826.26, 0.985031
1826.40, 1.02967
1826.53, 0.979409
1826.66, 1.07756
1826.79, 1.06944
1826.92, 1.08776
1827.05, 0.979988
1827.18, 0.972215
1827.31, 0.976036
1827.44, 0.968998
1827.57, 0.907433
1827.70, 1.03819
1827.83, 0.981733
1827.96, 1.04678
1828.09, 0.970471
1828.22, 0.989440
1828.35, 1.01421
1828.48, 0.987785
1828.61, 0.993792
1828.74, 1.00756
1828.87, 0.864514
1829.00, 1.02665
1829.13, 1.10997
1829.26, 1.02489
1829.39, 1.01665
1829.52, 0.879494
1829.65, 0.921100
1829.78, 0.961592
1829.91, 0.993255
1830.04, 0.917159
1830.17, 0.971063
1830.30, 0.977445
1830.43, 1.00973
1830.56, 0.821848
1830.69, 0.929235
1830.82, 0.958650
1830.95, 1.02968
1831.08, 1.06721
1831.21, 0.979453
1831.34, 0.955355
1831.47, 1.05175
1831.60, 1.07829
1831.73, 1.02801
1831.86, 0.947156
1831.99, 0.970267
1832.12, 0.880375
1832.25, 0.875823
1832.38, 0.872124
1832.51, 0.868650
1832.64, 0.878019
1832.77, 0.861423
1832.90, 0.987459
1833.03, 0.895692
1833.16, 0.995989
1833.29, 0.992624
1833.42, 1.03096
1833.55, 1.09607
1833.68, 1.04531
1833.81, 0.887354
1833.94, 0.927051
1834.08, 0.825524
1834.21, 0.762304
1834.34, 1.01820
1834.47, 1.12925
1834.60, 0.997904
1834.73, 0.998465
1834.86, 0.992748
1834.99, 1.03277
1835.12, 0.956799
1835.25, 1.00395
1835.38, 0.984055
1835.51, 0.944728
1835.64, 0.948720
1835.77, 0.899422
1835.90, 0.991422
1836.03, 1.04014
1836.16, 0.988784
1836.29, 0.973874
1836.42, 0.978749
1836.55, 1.06845
1836.68, 1.05151
1836.81, 1.01168
1836.94, 1.05413
1837.07, 1.07346
1837.20, 0.975619
1837.33, 1.03639
1837.46, 1.02060
1837.59, 0.938656
1837.72, 1.01024
1837.85, 0.899867
1837.98, 1.04983
1838.11, 1.03256
1838.24, 1.06571
1838.37, 0.953244
1838.50, 0.961082
1838.63, 1.01042
1838.76, 1.01772
1838.89, 0.912103
1839.02, 1.01916
1839.15, 0.926280
1839.28, 0.977595
1839.41, 0.934807
1839.54, 0.980896
1839.67, 0.884048
1839.80, 0.885315
1839.93, 0.975782
1840.06, 1.02905
1840.19, 0.996501
1840.32, 1.02926
1840.45, 0.944205
1840.58, 0.905272
1840.71, 0.842128
1840.84, 0.837003
1840.97, 1.00432
1841.10, 0.953762
1841.23, 1.04606
1841.36, 0.820171
1841.49, 0.890555
1841.62, 0.871586
1841.75, 0.935432
1841.89, 1.00424
1842.02, 0.948249
1842.15, 1.01747
1842.28, 0.917079
1842.41, 0.983565
1842.54, 0.873637
1842.67, 0.906204
1842.80, 0.930845
1842.93, 0.967861
1843.06, 0.951454
1843.19, 0.956021
1843.32, 1.02599
1843.45, 1.19067
1843.58, 1.03126
1843.71, 1.06691
1843.84, 1.08632
1843.97, 1.10570
1844.10, 1.22196
1844.23, 0.996558
1844.36, 1.06302
1844.49, 1.31847
1844.62, 1.06464
1844.75, 0.876549
1844.88, 0.754467
1845.01, 1.01016
1845.14, 0.874079
1845.27, 0.942050
1845.40, 0.700204
1845.53, 0.664965
1845.66, 0.583158
1845.79, 0.706204
1845.92, 1.02176
1846.05, 1.16291
1846.18, 0.895647
1846.31, 1.00727
1846.44, 0.810868
1846.57, 0.900863
1846.70, 1.03058
1846.83, 0.768278
1846.96, 0.841094
1847.09, 1.01671
1847.22, 1.01851
1847.35, 0.906291
1847.48, 0.971309
1847.61, 0.982477
1847.74, 1.04153
1847.87, 0.949531
1848.00, 0.914170
1848.13, 0.866805
1848.26, 0.999342
1848.39, 0.998345
1848.52, 0.965337
1848.65, 0.899567
1848.78, 0.861340
1848.91, 0.897135
1849.04, 0.908192
1849.17, 0.865047
1849.30, 0.903324
1849.43, 0.923820
1849.57, 0.864506
1849.70, 0.808196
1849.83, 0.894234
1849.96, 0.891707
1850.09, 0.915215
1850.22, 0.982129
1850.35, 0.998965
1850.48, 0.946403
1850.61, 1.10876
1850.74, 1.04704
1850.87, 0.982189
1851.00, 1.02819
1851.13, 0.859695
1851.26, 1.03947
1851.39, 1.04186
1851.52, 1.07848
1851.65, 1.04761
1851.78, 0.890358
1851.91, 1.00152
1852.04, 0.922863
1852.17, 1.05497
1852.30, 1.01823
1852.43, 0.897791
1852.56, 0.860077
1852.69, 0.875807
1852.82, 0.752215
1852.95, 0.762893
1853.08, 0.740098
1853.21, 0.668476
1853.34, 0.615673
1853.47, 0.558166
1853.60, 0.618617
1853.73, 0.583784
1853.86, 0.710866
1853.99, 0.716429
1854.12, 0.658349
1854.25, 0.0334848
1854.38, 0.00967927
1854.51, 0.170862
1854.64, 0.519697
1854.77, 0.569380
1854.90, 0.632680
1855.03, 0.732175
1855.16, 0.877271
1855.29, 0.914074
1855.42, 0.959584
1855.55, 0.961746
1855.68, 0.940537
1855.81, 0.921942
1855.94, 0.950772
1856.07, 0.969908
1856.20, 1.09503
1856.33, 1.11358
1856.46, 0.896190
1856.59, 0.678269
1856.72, 0.823670
1856.85, 0.872490
1856.98, 1.00672
1857.11, 0.943046
1857.25, 0.844901
1857.38, 0.911962
1857.51, 0.874061
1857.64, 0.808595
1857.77, 0.961581
1857.90, 0.951765
1858.03, 1.00283
1858.16, 0.959621
1858.29, 1.04353
1858.42, 0.914421
1858.55, 0.879675
1858.68, 0.819864
1858.81, 0.928658
1858.94, 0.980453
1859.07, 1.09254
1859.20, 1.18203
1859.33, 0.980813
1859.46, 0.958735
1859.59, 0.893726
1859.72, 0.934828
1859.85, 0.917309
1859.98, 0.994388
1860.11, 0.953224
1860.24, 0.894782
1860.37, 0.968586
1860.50, 0.871354
1860.63, 0.826959
1860.76, 0.899307
1860.89, 0.915419
1861.02, 0.986084
1861.15, 0.993558
1861.28, 0.751130
1861.41, 0.658618
1861.54, 0.677998
1861.67, 0.613845
1861.80, 0.559349
1861.93, 0.603228
1862.06, 0.581652
1862.19, 0.646679
1862.32, 0.610461
1862.45, 0.581469
1862.58, 0.719204
1862.71, 0.677738
1862.84, 0.758358
1862.97, 0.787510
1863.10, 0.829532
1863.23, 0.804246
1863.36, 0.838903
1863.49, 0.894961
1863.62, 0.917510
1863.75, 0.908990
1863.88, 0.934479
1864.01, 1.01477
1864.14, 1.27244
1864.27, 1.41264
1864.40, 0.853771
1864.53, 0.852500
1864.66, 0.616687
1864.79, 0.944520
1864.93, 1.05035
1865.06, 1.01421
1865.19, 1.03799
1865.32, 1.03718
1865.45, 1.10938
1865.58, 1.12930
1865.71, 1.01255
1865.84, 1.07076
1865.97, 1.04645
1866.10, 1.01423
1866.23, 1.02633
1866.36, 1.00707
1866.49, 1.08384
1866.62, 1.05616
1866.75, 0.957097
1866.88, 0.966276
1867.01, 0.969931
1867.14, 1.01091
1867.27, 1.00189
1867.40, 1.13696
1867.53, 1.11888
1867.66, 0.826994
1867.79, 0.904821
1867.92, 0.965803
1868.05, 1.01450
1868.18, 0.898581
1868.31, 0.994361
1868.44, 0.988300
1868.57, 1.07651
1868.70, 0.933123
1868.83, 0.960407
1868.96, 0.989546
1869.09, 1.06146
1869.22, 1.10394
1869.35, 0.983627
1869.48, 0.941052
1869.61, 0.914112
1869.74, 0.970879
1869.87, 0.911027
1870.00, 1.06997
1870.13, 1.06940
1870.26, 1.02497
1870.39, 1.31016
1870.52, 1.44968
1870.65, 1.31861
1870.78, 0.856959
1870.91, 0.646511
1871.04, 0.718263
1871.17, 0.873691
1871.30, 0.856557
1871.43, 0.988768
1871.56, 1.02815
1871.69, 0.890378
1871.82, 0.949446
1871.95, 0.947350
1872.08, 0.877256
1872.21, 0.911996
1872.34, 0.897734
1872.47, 0.932368
1872.61, 0.922927
1872.74, 0.937946
1872.87, 0.818094
1873.00, 0.938244
1873.13, 0.860039
1873.26, 0.856666
1873.39, 0.944669
1873.52, 0.972828
1873.65, 0.953414
1873.78, 0.966565
1873.91, 1.00871
1874.04, 1.09908
1874.17, 1.09531
1874.30, 0.995667
1874.43, 1.03232
1874.56, 1.03264
1874.69, 0.926280
1874.82, 1.00952
1874.95, 1.20890
1875.08, 1.32569
1875.21, 1.31174
1875.34, 0.985603
1875.47, 0.873113
1875.60, 0.875876
1875.73, 0.931299
1875.86, 0.927556
1875.99, 1.01908
1876.12, 1.11970
1876.25, 1.15769
1876.38, 1.04028
1876.52, 1.16393
1876.67, 1.04709
1876.82, 0.890861
1876.96, 1.05090
1877.11, 1.09089
1877.26, 1.08887
1877.40, 0.825200
1877.55, 1.04152
1877.70, 1.53427
1877.84, 1.24604
1877.99, 1.19619
1878.13, 1.04989
1878.28, 0.845450
1878.43, 0.915023
1878.57, 0.946257
1878.72, 0.949951
1878.87, 0.863044
1879.01, 1.01300
1879.16, 1.00373
1879.31, 0.976187
1879.45, 0.982451
1879.60, 1.01116
1879.74, 0.939289
1879.89, 0.961327
1880.04, 1.02140
1880.18, 1.09658
1880.33, 0.961009
1880.48, 1.05679
1880.62, 1.13081
1880.77, 1.03827
1880.92, 1.16679
1881.06, 1.09755
1881.21, 1.03813
1881.36, 1.14561
1881.50, 1.04047
1881.65, 1.09902
1881.79, 1.03312
1881.94, 1.14950
1882.09, 0.907333
1882.23, 1.01226
1882.38, 0.951705
1882.53, 1.02556
1882.67, 0.986224
1882.82, 0.980924
1882.97, 1.12589
1883.11, 0.941402
1883.26, 1.10241
1883.40, 0.965542
1883.55, 1.00738
1883.70, 1.01152
1883.84, 1.17322
1883.99, 0.921149
1884.14, 1.10715
1884.28, 0.907342
1884.43, 0.914672
1884.58, 0.905853
1884.72, 0.683752
1884.87, 0.783932
1885.01, 0.911455
1885.16, 0.980514
1885.31, 0.901223
1885.45, 1.02466
1885.60, 0.931042
1885.75, 1.05982
1885.89, 1.01834
1886.04, 1.23987
1886.19, 0.986019
1886.33, 0.909216
1886.48, 1.00365
1886.62, 0.916205
1886.77, 0.782600
1886.92, 0.900530
1887.06, 0.889271
1887.21, 1.02651
1887.36, 1.06518
1887.50, 0.986660
1887.65, 1.05615
1887.80, 1.03047
1887.94, 1.08268
1888.09, 1.07686
1888.23, 0.973714
1888.38, 1.00924
1888.53, 0.963003
1888.67, 0.921360
1888.82, 1.00001
1888.97, 0.945928
1889.11, 1.02274
1889.26, 0.820239
1889.41, 0.849895
1889.55, 0.738827
1889.70, 0.790857
1889.85, 0.928356
1889.99, 0.942180
1890.14, 0.897187
1890.28, 0.938592
1890.43, 0.900174
1890.58, 0.899758
1890.72, 0.928397
1890.87, 0.869169
1891.02, 0.969524
1891.16, 0.933341
1891.31, 0.878623
1891.46, 0.923051
1891.60, 0.940282
1891.75, 0.946186
1891.89, 0.876560
1892.04, 0.931781
1892.19, 1.03970
1892.33, 1.05882
1892.48, 1.08760
1892.63, 0.999308
1892.77, 1.06163
1892.92, 1.04886
1893.07, 1.06085
1893.21, 1.01556
1893.36, 1.01205
1893.50, 0.995203
1893.65, 0.982704
1893.80, 0.918023
1893.94, 1.01974
1894.09, 1.04293
1894.24, 1.05085
1894.38, 1.07284
1894.53, 0.970473
1894.68, 1.07257
1894.82, 0.934646
1894.97, 1.02863
1895.11, 1.07258
1895.26, 1.10489
1895.41, 1.29183
1895.55, 1.30589
1895.70, 1.10914
1895.85, 0.777606
1895.99, 0.799264
1896.14, 0.899380
1896.29, 1.02328
1896.43, 0.990268
1896.58, 1.07683
1896.72, 1.16778
1896.87, 1.04725
1897.02, 1.02581
1897.16, 1.09882
1897.31, 1.00255
1897.46, 0.968171
1897.60, 1.04591
1897.75, 1.05211
1897.90, 1.03786
1898.04, 1.12744
1898.19, 1.11840
1898.33, 0.953846
1898.48, 0.971308
1898.63, 1.13861
1898.77, 1.17061
1898.92, 1.27208
1899.07, 1.26044
1899.21, 1.29371
1899.36, 1.42942
1899.51, 1.30430
1899.65, 1.00354
1899.80, 1.03630
1899.95, 1.00620
1900.09, 1.00173
1900.24, 1.06377
1900.38, 1.00272
1900.53, 1.00155
1900.68, 0.933893
1900.82, 0.904642
1900.97, 0.900221
1901.12, 0.971511
1901.26, 0.850340
1901.41, 0.856973
1901.56, 1.03923
1901.70, 0.940295
1901.85, 1.02116
1901.99, 0.889800
1902.14, 0.821846
1902.29, 0.902392
1902.43, 0.930814
1902.58, 1.04529
1902.73, 1.02391
1902.87, 1.04933
1903.02, 1.10765
1903.17, 0.954256
1903.31, 1.03191
1903.46, 0.938033
1903.60, 1.17220
1903.75, 0.981215
1903.90, 1.15299
1904.04, 1.05836
1904.19, 0.913197
1904.34, 1.11206
1904.48, 0.935623
1904.63, 0.900879
1904.78, 0.833501
1904.92, 0.915625
1905.07, 0.991190
1905.21, 1.10104
1905.36, 1.08406
1905.51, 1.01297
1905.65, 1.13722
1905.80, 1.16753
1905.95, 1.07466
1906.09, 0.894539
1906.24, 0.856791
1906.39, 0.902870
1906.53, 1.00497
1906.68, 1.22838
1906.82, 1.20804
1906.97, 1.27858
1907.12, 1.14821
1907.26, 1.08476
1907.41, 0.999830
1907.56, 1.02283
1907.70, 1.08443
1907.85, 1.03968
1908.00, 1.01808
1908.14, 1.09408
1908.29, 1.08438
1908.44, 1.02367
1908.58, 1.04500
1908.73, 1.15134
1908.87, 1.05082
1909.02, 1.27208
1909.17, 1.16814
1909.31, 1.23815
1909.46, 1.20406
1909.61, 1.29831
1909.75, 1.00321
1909.90, 0.970736
1910.05, 1.11513
1910.19, 0.982617
1910.34, 1.04547
1910.48, 0.951763
1910.63, 0.950004
1910.78, 1.00664
1910.92, 0.920399
1911.07, 1.04503
1911.22, 1.00120
1911.36, 1.08829
1911.51, 1.12272
1911.66, 1.12748
1911.80, 1.07397
1911.95, 1.11959
1912.09, 1.00380
1912.24, 1.04718
1912.39, 0.893536
1912.53, 1.09799
1912.68, 1.06571
1912.83, 0.883609
1912.97, 0.995984
1913.12, 1.06879
1913.27, 1.07803
1913.41, 0.961617
1913.56, 1.20091
1913.70, 1.07033
1913.85, 1.05381
1914.00, 1.09771
1914.14, 1.18410
1914.29, 0.920849
1914.44, 1.09146
1914.58, 1.01811
1914.73, 0.993360
1914.88, 1.02398
1915.02, 1.05825
1915.17, 0.752797
1915.31, 1.10625
1915.46, 1.00557
1915.61, 1.28643
1915.75, 1.06492
1915.90, 1.07379
1916.05, 1.04465
1916.19, 0.928780
1916.34, 1.05129
1916.49, 1.21629
1916.63, 1.11952
1916.78, 1.24658
1916.92, 1.23812
1917.07, 1.32079
1917.22, 1.11684
1917.36, 1.00652
1917.51, 0.770555
1917.66, 0.810128
1917.80, 0.851480
1917.95, 0.735118
1918.10, 0.957062
1918.24, 0.825488
1918.39, 0.950480
1918.54, 1.00491
1918.68, 0.938468
1918.83, 1.04357
1918.97, 1.04305
1919.12, 0.939443
1919.27, 1.05869
1919.41, 0.790289
1919.56, 0.956998
1919.71, 0.908518
1919.85, 0.941103
1920.00, 0.792455
1920.15, 0.983419
1920.29, 0.956889
1920.44, 1.01451
1920.58, 0.995862
1920.73, 0.977872
1920.88, 1.09695
1921.02, 1.04399
1921.17, 1.16288
1921.32, 1.05898
1921.46, 1.44232
1921.61, 1.05457
1921.76, 1.17236
1921.90, 1.12707
1922.05, 0.985306
1922.19, 0.965966
1922.34, 1.02488
1922.49, 1.01783
1922.63, 1.00754
1922.78, 0.951348
1922.93, 0.956704
1923.07, 1.05958
1923.22, 1.15158
1923.37, 0.974256
1923.51, 0.970773
1923.66, 1.06436
1923.80, 0.951575
1923.95, 1.05585
1924.10, 1.12931
1924.24, 1.07328
1924.39, 1.06677
1924.54, 1.04950
1924.68, 1.07530
1924.83, 1.05954
1924.98, 1.09939
1925.12, 1.09188
1925.27, 0.987540
1925.41, 0.972004
1925.56, 0.896766
1925.71, 1.12173
1925.85, 1.17489
1926.00, 0.970167
1926.15, 0.991381
1926.29, 0.876633
1926.44, 0.870801
1926.59, 0.762428
1926.73, 0.887535
1926.88, 0.856778
1927.03, 0.874371
1927.17, 0.922267
1927.32, 0.889360
1927.46, 0.952866
1927.61, 0.938251
1927.76, 0.947183
1927.90, 0.915274
1928.05, 1.03854
1928.20, 1.10090
1928.34, 1.10036
1928.49, 1.04902
1928.64, 0.984210
1928.78, 0.907787
1928.93, 0.920705
1929.07, 0.778019
1929.22, 1.00031
1929.37, 1.19376
1929.51, 1.22405
1929.66, 1.14361
1929.81, 0.896531
1929.95, 0.957508
1930.10, 0.744648
1930.25, 0.971959
1930.39, 0.834720
1930.54, 0.886969
1930.68, 0.921204
1930.83, 1.04969
1930.98, 0.929981
1931.12, 0.985231
1931.27, 1.13179
1931.42, 1.10756
1931.56, 1.13845
1931.71, 1.13819
1931.86, 1.15067
1932.00, 1.05626
1932.15, 1.01860
1932.29, 0.987420
1932.44, 1.03704
1932.59, 1.00516
1932.73, 1.14908
1932.88, 1.09035
1933.03, 1.22073
1933.17, 1.14747
1933.32, 1.23126
1933.47, 1.02334
1933.61, 0.974285
1933.76, 0.891128
1933.90, 1.06795
1934.05, 1.07086
1934.20, 1.05901
1934.34, 1.02770
1934.49, 1.16333
1934.64, 1.05669
1934.78, 1.05882
1934.93, 0.969302
1935.08, 0.948700
1935.22, 0.977105
1935.37, 1.10240
1935.51, 1.12748
1935.66, 1.20931
1935.81, 1.28223
1935.95, 1.14604
1936.10, 1.70280
1936.25, 0.943798
1936.39, 1.10377
1936.54, 1.29513
1936.69, 1.00825
1936.83, 1.04234
1936.98, 1.05212
1937.12, 1.16133
1937.27, 1.37663
1937.42, 1.55851
1937.56, 1.52614
1937.71, 1.33384
1937.86, 1.77217
1938.00, 1.96592
1938.15, 1.20030
1938.30, 1.50438
1938.44, 1.82578
1938.59, 1.69594
1938.74, 1.33899
1938.88, 1.87549
1939.03, 1.16356
1939.17, 0.938511
1939.32, 1.43877
1939.47, 1.08340
1939.61, 1.47730
1939.76, 1.33017
1939.91, 2.04898
1940.05, 1.26652
1940.20, 1.69560
1940.35, 1.53945
1940.49, 1.12983
1940.64, 0.896289
1940.78, 1.43038
1940.93, 1.45129
1941.08, 1.64655
1941.22, 1.39303
1941.37, 1.04477
1941.52, 1.05803
1941.66, 1.07353
1941.81, 1.00556
1941.96, 1.19389
1942.10, 1.31131
1942.25, 1.59761
1942.39, 1.45596
1942.54, 1.08816
1942.69, 1.02132
1942.83, 1.28870
1942.98, 1.25774
1943.13, 1.65124
1943.27, 1.70580
1943.42, 1.34610
1943.57, 0.928373
1943.71, 1.15953
1943.86, 1.92819
1944.00, 2.13548
1944.15, 1.77488
1944.30, 1.17201
1944.44, 0.921805
1944.59, 0.689314
1944.74, 1.05512
1944.88, 1.26886
1945.03, 1.72838
1945.18, 1.75054
1945.32, 1.38828
1945.47, 1.13651
1945.61, 0.976536
1945.76, 0.755512
1945.91, 1.46933
1946.05, 1.64428
1946.20, 1.70389
1946.35, 1.48348
1946.49, 1.36675
1946.64, 0.959251
1946.79, 0.861254
1946.93, 1.19831
1947.08, 1.40254
1947.23, 1.81176
1947.37, 1.53420
1947.52, 1.22909
1947.66, 1.12697
1947.81, 0.788708
1947.96, 0.965510
1948.10, 0.981769
1948.25, 1.30865
1948.40, 1.32219
1948.54, 1.44713
1948.69, 1.28386
1948.84, 1.09432
1948.98, 1.09154
1949.13, 1.00616
1949.27, 1.07824
1949.42, 0.895252
1949.57, 1.41432
1949.71, 1.37177
1949.86, 1.28784
1950.01, 1.05902
1950.15, 1.04327
1950.30, 0.970283
1950.45, 0.972934
1950.59, 0.888893
1950.74, 0.932044
1950.88, 1.17254
1951.03, 1.17399
1951.18, 1.17276
1951.32, 1.17156
1951.47, 1.06925
1951.62, 1.04009
1951.76, 0.966714
1951.91, 1.01143
1952.06, 0.899406
1952.20, 1.15339
1952.35, 1.49555
1952.49, 1.47120
1952.64, 1.58330
1952.79, 1.29838
1952.93, 1.06591
1953.08, 0.752355
1953.23, 0.944283
1953.37, 0.987158
1953.52, 1.07498
1953.67, 1.05398
1953.81, 1.11031
1953.96, 1.02742
1954.10, 1.12380
1954.25, 1.11725
1954.40, 1.11203
1954.54, 1.06663
1954.69, 0.897436
1954.84, 1.02571
1954.98, 1.07617
1955.13, 1.13441
1955.28, 1.11316
1955.42, 1.01171
1955.57, 1.11585
1955.72, 1.00813
1955.86, 1.03407
1956.01, 0.975947
1956.15, 0.996767
1956.30, 1.01909
1956.45, 0.948266
1956.59, 1.14598
1956.74, 0.970624
1956.89, 1.09493
1957.03, 0.957734
1957.18, 1.06314
1957.33, 1.09712
1957.47, 1.19323
1957.62, 1.02119
1957.76, 0.826510
1957.91, 0.846065
1958.06, 1.05558
1958.20, 1.01207
1958.35, 1.17744
1958.50, 1.09536
1958.64, 1.11117
1958.79, 1.21699
1958.94, 1.14439
1959.08, 1.00679
1959.23, 0.861882
1959.37, 0.989842
1959.52, 1.02094
1959.67, 0.818752
1959.81, 1.09052
1959.96, 1.11754
1960.11, 1.15843
1960.25, 1.01552
1960.40, 1.16635
1960.55, 1.01368
1960.69, 0.991414
1960.84, 0.908378
1960.98, 1.04345
1961.13, 1.13901
1961.28, 1.12872
1961.42, 1.08072
1961.57, 1.20598
1961.72, 1.26403
1961.86, 1.12111
1962.01, 1.15169
1962.16, 1.23261
1962.30, 0.980178
1962.45, 0.884325
1962.59, 0.937939
1962.74, 0.870788
1962.89, 0.986847
1963.03, 1.12644
1963.18, 1.01938
1963.33, 0.969219
1963.47, 1.04775
1963.62, 1.01979
1963.77, 0.916717
1963.91, 0.964158
1964.06, 0.980547
1964.20, 0.916845
1964.35, 1.18087
1964.50, 1.10101
1964.64, 1.12188
1964.79, 1.15730
1964.94, 1.09083
1965.08, 1.87195
1965.23, 2.30858
1965.38, 2.22392
1965.52, 1.43827
1965.67, 0.971660
1965.82, 1.27905
1965.96, 1.12825
1966.11, 1.61761
1966.25, 1.38422
1966.40, 1.95273
1966.55, 1.43331
1966.69, 1.73964
1966.84, 1.45766
1966.99, 0.906207
1967.13, 0.984261
1967.28, 1.13360
1967.43, 1.01317
1967.57, 1.11319
1967.72, 1.17025
1967.86, 1.09107
1968.01, 1.26099
1968.16, 1.48958
1968.30, 1.23055
1968.45, 1.22053
1968.60, 1.36584
1968.74, 1.26806
1968.89, 1.34084
1969.04, 0.959618
1969.18, 0.937363
1969.33, 0.864135
