Run, velocity(km/s), b(km/s), Temp(K), N_fit, upper_N_err, lower_N_err, q_fit, upper_q_err, lower_q_err, area, area_err
T1_v3000_chi1000, 288.322, 2418.498, 208001.124, 7.16469807115e+13, 5.63387405802e+12, 7.16466090893e+13, 0.0344351639711, 31.4895622366, 5.70558974046e-07, 2.60336934531e+13, 9863.9921875
T1_v3000_chi1000, 206.283, 2584.961, 203372.637, 1.75693001183e+14, 87550810.2188, 1.75692490628e+14, 0.23842696358, 22.233463832, 3.92618992873e-09, 2.09916694262e+13, 68299.0390625
T1_v3000_chi1000, 334.258, 2314.461, 208351.59, 6.01126319392e+13, 2.98605696969e+12, 6.01060777645e+13, 0.0362583508167, 28.998526849, 1.1045738102e-08, 2.13050870466e+13, 7845.90234375
T10_v1500_chi10000, 55.574, 156.672, 200388.282, 1.39676957728e+13, 2.06238884126e+12, 1.39663203555e+13, 0.0106216718145, 26.0425214788, 3.82077451795e-08, 8.1823145961e+12, 5400.27441406
T10_v1500_chi10000, 78.469, 131.427, 201578.477, 1.86222595046e+13, 7.93735630942e+12, 1.86200285381e+13, 0.00549448280712, 23.750066785, 4.99887792566e-08, 1.31696504833e+13, 10587.4570312
T10_v1500_chi10000, 72.007, 119.399, 202427.408, 2.23184553523e+13, 179614732541.0, 2.23172895877e+13, 0.0202501892878, 21.9691227788, 1.2442266141e-09, 1.02846986439e+13, 5106.7890625
T10_v1500_chi10000, 86.621, 140.966, 202520.689, 1.63960105855e+13, 8.01738973656e+12, 1.63958757561e+13, 0.00913282849863, 38.0416510098, 2.49318317735e-05, 1.00789864474e+13, 7043.75390625
T1_v480_chi1000, 68.503, 420.496, 205037.828, 1.09899941401e+13, 1.68772852353e+12, 1.09884772342e+13, 0.00826259442207, 26.6869405386, 1.340502713e-08, 6.9635037999e+12, 5038.46289062
T1_v480_chi1000, 62.588, 414.843, 206476.197, 1.91223526982e+13, 1.64164319558e+12, 1.91198292115e+13, 0.00752627522332, 33.0137828653, 2.89161793902e-09, 1.24484043361e+13, 9278.078125
T1_v480_chi1000, 93.246, 352.578, 202650.311, 2.25581113419e+13, 3.35030779234e+12, 2.25095883874e+13, 0.00776921496774, 24.609014384, 4.17406441008e-09, 1.45523894621e+13, 10740.9960938
T1_v480_chi1000, 117.95, 335.948, 203726.339, 2.65782124149e+13, 3.86825713749e+12, 2.65777684924e+13, 0.0101159051216, 45.2574673268, 1.30271891836e-07, 1.58191013598e+13, 10641.6347656
