Run, velocity(km/s), b(km/s), Temp(K), N_fit, upper_N_err, lower_N_err, q_fit, upper_q_err, lower_q_err, area, area_err
T3_v860_chi3000, 17.737, 39.758, 9367.336, 1.57359701999e+14, 432543641615.0, 1.57358850607e+14, 0.0115817291522, 34.0333597308, 8.58184639671e-10, 8.9548785235e+13, 57069.21875
T3_v860_chi3000, 31.43, 34.614, 9685.823, 1.95213666416e+14, 16713979305.8, 1.95212676686e+14, 0.0290082021652, 28.2123924742, 5.14700115861e-10, 7.68828797424e+13, 31914.75
T3_v860_chi3000, 55.687, 36.745, 11232.002, 1.6135833933e+14, 22165059381.9, 1.61358019429e+14, 0.0579733852532, 37.5425743997, 5.89753024194e-10, 4.49670483246e+13, 562168.039062
T3_v860_chi3000, 71.075, 44.938, 11950.121, 9.88847165163e+13, 4530308995.5, 9.88840881274e+13, 0.0706449633366, 23.3858854777, 1.02325117823e-09, 2.47299434472e+13, 275186.285156
T1_v3000_chi1000, 115.338, 76.028, 10124.901, 5.50463522684e+15, 46743881.0, 5.50463490042e+15, 3.18296616581, 13.4659930596, 6.1761289416e-08, 1.26543664359e+14, 1116044.42638
T1_v3000_chi1000, 139.265, 84.852, 8658.71, 4.53029554016e+15, 39521900.0, 4.53029354385e+15, 2.00890847121, 14.3870635182, 3.56198559537e-08, 1.34797915001e+14, 5509.97754185
T1_v3000_chi1000, 121.419, 124.654, 6891.097, 2.43774835865e+15, 22817802.5, 2.43774776538e+15, 0.954914167215, 12.8853456321, 2.17663704838e-08, 1.15966290089e+14, 713195.186155
T1_v3000_chi1000, 270.015, 222.895, 12649.432, 2.02931432501e+14, 404387159.406, 2.02931350818e+14, 0.250382370164, 27.4634616218, 3.20375714846e-09, 2.34885363879e+13, 69408.7539062
T10_v1500_chi10000, 22.488, 30.311, 9224.949, 1.9078532233e+14, 305516699976.0, 1.90783147418e+14, 0.02525807802, 28.2078086924, 9.59640471254e-10, 7.99775053976e+13, 35631.8125
T10_v1500_chi10000, 36.155, 30.355, 10177.402, 2.79322967406e+14, 28184024859.2, 2.79322789109e+14, 0.060698940735, 41.2628522835, 2.93967242215e-09, 7.59340626049e+13, 924929.140625
T10_v1500_chi10000, 38.768, 30.487, 10073.02, 5.27232996181e+14, 41082670.4375, 5.27232613417e+14, 0.249788489015, 12.6987613253, 1.80990181176e-09, 6.11194561496e+13, 181409.6875
T10_v1500_chi10000, 54.984, 40.027, 11549.167, 1.2459725738e+14, 3348603800.69, 1.24589197001e+14, 0.0839689948572, 14.5031771879, 1.12447721967e-09, 2.82597268028e+13, 280547.386719
T1_v480_chi1000, 19.271, 35.795, 9186.493, 1.08318007191e+14, 2.92093302006e+12, 1.08314271295e+14, 0.00521429937724, 32.9409798002, 1.37474859907e-08, 7.7570340173e+13, 62870.8125
T1_v480_chi1000, 31.896, 40.918, 9448.613, 2.02837054461e+14, 188418517566.0, 2.02835729408e+14, 0.0412327305198, 27.0562177525, 6.60140643538e-10, 6.7471216681e+13, 23089.53125
T1_v480_chi1000, 50.51, 41.042, 10131.818, 3.38750050511e+14, 784602453.312, 3.38747973039e+14, 0.105967764373, 21.0971442927, 6.36172933777e-10, 6.70727409385e+13, 555314.867188
T1_v480_chi1000, 81.011, 47.856, 11985.842, 1.04249587377e+14, 14962447660.7, 1.04249167108e+14, 0.056839785308, 37.8914907594, 1.16279207027e-08, 2.93615476587e+13, 371139.179688
